,Unnamed: 0,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp,cell_type,Run_Tissue_name,z_local_px
6924,6981,c_1_13_34,-31107.9577777778,31593.2844444444,1919.82,3598.84,5,CCL13,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6925,6982,c_1_13_34,-31127.5377777778,31570.5873444444,1900.24,3576.1429,5,MZT2A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6926,6983,c_1_13_34,-31107.4777777778,31593.4611444444,1920.3,3599.0167,5,SERPINA3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6927,6984,c_1_13_34,-31104.7577777778,31578.4444444444,1923.02,3584.0,5,JAG1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6928,6985,c_1_13_34,-31149.8777777778,31573.5444444444,1877.9,3579.1,5,JAG1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6929,6986,c_1_13_34,-31118.2477777778,31573.2444444444,1909.53,3578.8,5,HSPA1A,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6930,6987,c_1_13_34,-31106.6777777778,31598.2844444444,1921.1,3603.84,5,RELA,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6931,6988,c_1_13_34,-31108.9277777778,31574.9694444444,1918.85,3580.525,5,ICAM2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6932,6989,c_1_13_34,-31111.6777777778,31603.3944444444,1916.1,3608.95,5,P2RX5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6933,6990,c_1_13_34,-31107.0277777778,31597.9944444444,1920.75,3603.55,5,SERPINA3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6934,6991,c_1_13_34,-31105.2077777778,31577.8587444444,1922.57,3583.4143,5,RARG,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6935,6992,c_1_13_34,-31107.1577777778,31598.0444444444,1920.62,3603.6,5,ETV5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6936,6993,c_1_13_34,-31149.9277777778,31573.4944444444,1877.85,3579.05,5,CCL28,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6937,6994,c_1_13_34,-31107.9977777778,31593.4444444444,1919.78,3599.0,5,MAF,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6938,6995,c_1_13_34,-31105.1177777778,31577.6644444444,1922.66,3583.22,5,TNFRSF17,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6939,6996,c_1_13_34,-31105.0977777778,31577.4244444444,1922.68,3582.98,5,TNFRSF1B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6940,6997,c_1_13_34,-31107.5777777778,31593.4244444444,1920.2,3598.98,5,ACVR1B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6941,6999,c_1_13_34,-31105.1777777778,31577.2844444444,1922.6,3582.84,5,RYK,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6942,7000,c_1_13_34,-31107.0277777778,31597.8444444444,1920.75,3603.4,5,ANXA4,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6943,7001,c_1_13_34,-31105.3177777778,31577.8015444444,1922.46,3583.3571,5,QRFPR,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6944,7002,c_1_13_34,-31104.8777777778,31577.9694444444,1922.9,3583.525,5,HTT,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6945,7003,c_1_13_34,-31107.8277777778,31593.5194444444,1919.95,3599.075,5,CD5L,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6946,7004,c_1_13_34,-31106.7077777778,31599.0944444444,1921.07,3604.65,5,COL6A2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6947,7005,c_1_13_34,-31103.2977777778,31593.7444444444,1924.48,3599.3,5,FGF7,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6948,7006,c_1_13_34,-31105.1677777778,31577.6444444444,1922.61,3583.2,5,PTPRC,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6949,7007,c_1_13_34,-31105.0577777778,31578.0044444444,1922.72,3583.56,5,ADIPOQ,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6950,7008,c_1_13_34,-31105.4277777778,31577.4944444444,1922.35,3583.05,5,NRIP3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6951,7009,c_1_13_34,-31149.7577777778,31573.3944444444,1878.02,3578.95,5,SOD1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6952,7010,c_1_13_34,-31151.8277777778,31583.4694444444,1875.95,3589.025,5,PTGDS,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6953,7011,c_1_13_34,-31171.4477777778,31587.6444444444,1856.33,3593.2,5,TLR1,Membrane,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6954,7012,c_1_13_34,-31105.1077777778,31577.3444444444,1922.67,3582.9,5,IL17D,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6955,7013,c_1_13_34,-31106.8777777778,31598.1694444444,1920.9,3603.725,5,TNFSF9,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6956,7014,c_1_13_34,-31105.3077777778,31577.6015444444,1922.47,3583.1571,5,CDH1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6957,7015,c_1_13_34,-31105.0177777778,31578.5244444444,1922.76,3584.08,5,DDR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6958,7016,c_1_13_34,-31106.8477777778,31598.6194444444,1920.93,3604.175,5,PSAP,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6959,7017,c_1_13_34,-31107.8377777778,31593.0844444444,1919.94,3598.64,5,IFIH1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6960,7018,c_1_13_34,-31105.5977777778,31577.3944444444,1922.18,3582.95,5,ATG5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6961,7019,c_1_13_34,-31105.2477777778,31577.5444444444,1922.53,3583.1,5,HLA-A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6962,7020,c_1_13_34,-31106.6377777778,31598.2044444444,1921.14,3603.76,5,HLA-C,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6963,7021,c_1_13_34,-31109.0377777778,31575.2044444444,1918.74,3580.76,5,HDAC4,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6964,7022,c_1_13_34,-31107.1177777778,31598.1644444444,1920.66,3603.72,5,RAMP2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6965,7023,c_1_13_34,-31105.2277777778,31577.5111444444,1922.55,3583.0667,5,IL1R1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6966,7024,c_1_13_34,-31103.2977777778,31593.7194444444,1924.48,3599.275,5,BECN1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6967,7025,c_1_13_34,-31107.6977777778,31593.2644444444,1920.08,3598.82,5,GNLY,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6968,7026,c_1_13_34,-31119.9277777778,31573.5444444444,1907.85,3579.1,5,CD47,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6969,7027,c_1_13_34,-31103.1077777778,31593.4444444444,1924.67,3599.0,5,COL21A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6970,7028,c_1_13_34,-31103.3977777778,31593.4444444444,1924.38,3599.0,5,IFIT1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6971,7029,c_1_13_34,-31104.8777777778,31578.8444444444,1922.9,3584.4,5,NOTCH1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6972,7030,c_1_13_34,-31109.0277777778,31575.0194444444,1918.75,3580.575,5,WIF1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6973,7031,c_1_13_34,-31104.9677777778,31577.3015444444,1922.81,3582.8571,5,INHBB,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6974,7032,c_1_13_34,-31105.1477777778,31577.5444444444,1922.63,3583.1,5,STAT5A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6975,7033,c_1_13_34,-31104.8077777778,31578.7277444444,1922.97,3584.2833,5,IRF3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,22.22222222222222
6976,7034,c_1_13_34,-31127.9277777778,31566.7808444444,1899.85,3572.3364,1,UPK3A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6977,7035,c_1_13_34,-31127.9677777778,31567.6069444444,1899.81,3573.1625,1,SUCNR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6978,7036,c_1_13_34,-31128.0077777778,31567.2899444444,1899.77,3572.8455,1,IFIH1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6979,7037,c_1_13_34,-31127.7477777778,31568.3277444444,1900.03,3573.8833,1,CCL3L3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6980,7038,c_1_13_34,-31127.9977777778,31567.4111444444,1899.78,3572.9667,1,CCND1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6981,7040,c_1_13_34,-31130.7777777778,31574.4444444444,1897.0,3580.0,1,GLUL,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6982,7041,c_1_13_34,-31128.1377777778,31566.8819444444,1899.64,3572.4375,1,PROKR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6983,7042,c_1_13_34,-31127.8777777778,31566.7069444444,1899.9,3572.2625,1,COL1A2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6984,7043,c_1_13_34,-31131.6377777778,31574.2844444444,1896.14,3579.84,1,MIF,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6985,7044,c_1_13_34,-31127.8577777778,31567.7944444444,1899.92,3573.35,1,TACSTD2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6986,7045,c_1_13_34,-31127.9977777778,31567.9044444444,1899.78,3573.46,1,TNFRSF1B,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6987,7046,c_1_13_34,-31127.5477777778,31567.4444444444,1900.23,3573.0,1,IL11RA,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6988,7047,c_1_13_34,-31127.7877777778,31567.3819444444,1899.99,3572.9375,1,CD52,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6989,7048,c_1_13_34,-31128.6977777778,31566.6694444444,1899.08,3572.225,1,BST1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6990,7049,c_1_13_34,-31127.9577777778,31566.6244444444,1899.82,3572.18,1,ENTPD1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6991,7050,c_1_13_34,-31127.9877777778,31567.4694444444,1899.79,3573.025,1,KDR,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6992,7051,c_1_13_34,-31127.7477777778,31567.3819444444,1900.03,3572.9375,1,RPL32,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6993,7052,c_1_13_34,-31128.0277777778,31567.8944444444,1899.75,3573.45,1,NPPC,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6994,7053,c_1_13_34,-31127.9477777778,31567.9611444444,1899.83,3573.5167,1,IL7,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6995,7054,c_1_13_34,-31127.9977777778,31567.2444444444,1899.78,3572.8,1,IAPP,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6996,7055,c_1_13_34,-31128.0677777778,31567.3027444444,1899.71,3572.8583,1,CENPF,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6997,7056,c_1_13_34,-31126.0277777778,31592.4444444444,1901.75,3598.0,1,RELT,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6998,7057,c_1_13_34,-31131.5977777778,31574.3444444444,1896.18,3579.9,1,EPCAM,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
6999,7058,c_1_13_34,-31128.2877777778,31567.2899444444,1899.49,3572.8455,1,CSF3R,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7000,7060,c_1_13_34,-31131.6777777778,31574.3644444444,1896.1,3579.92,1,CD84,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7001,7061,c_1_13_34,-31131.0777777778,31574.2644444444,1896.7,3579.82,1,ADGRG1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7002,7062,c_1_13_34,-31127.8177777778,31567.2944444444,1899.96,3572.85,1,BST2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7003,7063,c_1_13_34,-31127.9977777778,31567.3244444444,1899.78,3572.88,1,SOD1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7004,7064,c_1_13_34,-31128.3677777778,31567.3977444444,1899.41,3572.9533,1,COL12A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7005,7065,c_1_13_34,-31127.8177777778,31566.8000444444,1899.96,3572.3556,1,TAP1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7006,7066,c_1_13_34,-31157.4777777778,31575.5158444444,1870.3,3581.0714,1,TNFRSF19,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7007,7067,c_1_13_34,-31128.8477777778,31566.8944444444,1898.93,3572.45,1,KRT6C,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7008,7068,c_1_13_34,-31127.8977777778,31575.2644444444,1899.88,3580.82,1,COL9A2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7009,7069,c_1_13_34,-31131.7277777778,31574.1694444444,1896.05,3579.725,1,FFAR2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7010,7070,c_1_13_34,-31128.5577777778,31567.3111444444,1899.22,3572.8667,1,COL6A2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7011,7071,c_1_13_34,-31113.8377777778,31578.9244444444,1913.94,3584.48,1,FZD5,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7012,7072,c_1_13_34,-31128.0977777778,31567.3527444444,1899.68,3572.9083,1,CD83,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7013,7073,c_1_13_34,-31128.0377777778,31566.5730444444,1899.74,3572.1286,1,SLPI,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7014,7074,c_1_13_34,-31128.0277777778,31575.0944444444,1899.75,3580.65,1,HIF1A,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7015,7075,c_1_13_34,-31127.6077777778,31566.9694444444,1900.17,3572.525,1,SLC2A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7016,7076,c_1_13_34,-31128.5077777778,31567.2644444444,1899.27,3572.82,1,SREBF1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7017,7077,c_1_13_34,-31137.4777777778,31574.1244444444,1890.3,3579.68,1,IL6,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7018,7078,c_1_13_34,-31127.7477777778,31567.4277444444,1900.03,3572.9833,1,WIF1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7019,7079,c_1_13_34,-31131.5977777778,31574.3044444444,1896.18,3579.86,1,ABL2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7020,7080,c_1_13_34,-31127.8177777778,31567.9301444444,1899.96,3573.4857,1,ITGA5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7021,7081,c_1_13_34,-31130.9577777778,31574.5444444444,1896.82,3580.1,1,SOD1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7022,7082,c_1_13_34,-31127.8177777778,31567.1944444444,1899.96,3572.75,1,ITGB6,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7023,7083,c_1_13_34,-31128.4477777778,31567.5944444444,1899.33,3573.15,1,PDGFB,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7024,7084,c_1_13_34,-31137.6077777778,31581.1694444444,1890.17,3586.725,1,MT1X,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7025,7085,c_1_13_34,-31128.4777777778,31566.7872444444,1899.3,3572.3428,1,ACE,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7026,7086,c_1_13_34,-31127.9177777778,31567.6158444444,1899.86,3573.1714,1,OLFM4,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7027,7087,c_1_13_34,-31128.2177777778,31568.0444444444,1899.56,3573.6,1,IFNG,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7028,7088,c_1_13_34,-31128.2877777778,31567.2373444444,1899.49,3572.7929,1,NFKB1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7029,7089,c_1_13_34,-31127.9377777778,31567.3171444444,1899.84,3572.8727,1,PF4,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7030,7090,c_1_13_34,-31127.7777777778,31568.2194444444,1900.0,3573.775,1,HLA-DQB1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7031,7091,c_1_13_34,-31127.8477777778,31567.8444444444,1899.93,3573.4,1,XCL1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7032,7092,c_1_13_34,-31128.4677777778,31566.8873444444,1899.31,3572.4429,1,PARP1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7033,7093,c_1_13_34,-31128.0577777778,31567.2752444444,1899.72,3572.8308,1,SCGB3A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7034,7094,c_1_13_34,-31130.9477777778,31574.4277444444,1896.83,3579.9833,1,MXRA8,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7035,7095,c_1_13_34,-31128.4277777778,31567.0194444444,1899.35,3572.575,1,COL8A1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7036,7096,c_1_13_34,-31128.5277777778,31567.5059444444,1899.25,3573.0615,1,NOSIP,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7037,7097,c_1_13_34,-31128.4977777778,31567.3944444444,1899.28,3572.95,1,WNT3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7038,7098,c_1_13_34,-31127.8277777778,31566.8829444444,1899.95,3572.4385,1,TIMP1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7039,7099,c_1_13_34,-31128.4177777778,31567.0535444444,1899.36,3572.6091,1,RELT,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7040,7100,c_1_13_34,-31128.3177777778,31567.6587444444,1899.46,3573.2143,1,PGR,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7041,7101,c_1_13_34,-31128.0177777778,31567.0844444444,1899.76,3572.64,1,RSPO2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7042,7102,c_1_13_34,-31128.5477777778,31567.2555444444,1899.23,3572.8111,1,MST1R,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7043,7103,c_1_13_34,-31128.0177777778,31567.2905444444,1899.76,3572.8461,1,P2RX5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7044,7104,c_1_13_34,-31133.7777777778,31582.1044444444,1894.0,3587.66,1,PECAM1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7045,7105,c_1_13_34,-31128.0777777778,31567.2744444444,1899.7,3572.83,1,SRC,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7046,7106,c_1_13_34,-31131.6277777778,31574.2944444444,1896.15,3579.85,1,KRT6C,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7047,7107,c_1_13_34,-31134.1777777778,31581.5044444444,1893.6,3587.06,1,GZMH,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7048,7108,c_1_13_34,-31127.7377777778,31567.7535444444,1900.04,3573.3091,1,IL2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7049,7109,c_1_13_34,-31124.6277777778,31589.0444444444,1903.15,3594.6,1,CD55,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7050,7110,c_1_13_34,-31128.5377777778,31566.7889444444,1899.24,3572.3445,1,DUSP5,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7051,7111,c_1_13_34,-31127.6577777778,31567.6888444444,1900.12,3573.2444,1,RAMP2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7052,7112,c_1_13_34,-31113.7977777778,31579.2444444444,1913.98,3584.8,1,IGHG2,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7053,7113,c_1_13_34,-31128.5777777778,31566.6730444444,1899.2,3572.2286,1,CD276,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7054,7114,c_1_13_34,-31128.7877777778,31567.3194444444,1898.99,3572.875,1,DDR1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7055,7115,c_1_13_34,-31131.5177777778,31574.3244444444,1896.26,3579.88,1,TNFSF10,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7056,7116,c_1_13_34,-31130.9777777778,31574.4644444444,1896.8,3580.02,1,TNFRSF1A,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7057,7117,c_1_13_34,-31128.5777777778,31566.6777444444,1899.2,3572.2333,1,PECAM1,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7058,7118,c_1_13_34,-31128.5077777778,31567.2333444444,1899.27,3572.7889,1,FGF2,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7059,7119,c_1_13_34,-31122.4777777778,31569.5944444444,1905.3,3575.15,1,BMP3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7060,7120,c_1_13_34,-31113.8777777778,31578.7844444444,1913.9,3584.34,1,CD52,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7061,7121,c_1_13_34,-31128.3677777778,31566.8808444444,1899.41,3572.4364,1,H4C3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7062,7122,c_1_13_34,-31128.6677777778,31567.5000444444,1899.11,3573.0556,1,CD63,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7063,7123,c_1_13_34,-31127.9277777778,31566.6535444444,1899.85,3572.2091,1,ADGRB3,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7064,7124,c_1_13_34,-31131.6177777778,31574.0644444444,1896.16,3579.62,1,KRT8,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7065,7125,c_1_13_34,-31127.6477777778,31567.1611444444,1900.13,3572.7167,1,IL23A,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7066,7126,c_1_13_34,-31113.8077777778,31578.7194444444,1913.97,3584.275,1,SUCNR1,Nuclear,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
7067,7127,c_1_13_34,-31127.8477777778,31566.9000444444,1899.93,3572.4556,1,IL15RA,Cytoplasm,Distinct.proximal.tubule.1,Run1081_SP17_2566,4.444444444444445
